stage,in_tok,out_tok,USD,EUR,secs
meta,1713,1703,0.0008,0.0007,20.987
common_params,1738,2486,0.0011,0.001,25.941
cylindrical_params,1609,1692,0.0008,0.0007,18.004
TOTAL,,,,0.0024,64.932
WALL,,,,,64.943
