stage,in_tok,out_tok,USD,EUR,secs
meta,37106,44,0.0056,0.0051,4.507
common_params,37131,68,0.0056,0.0052,4.339
cylindrical_params,37002,20,0.0056,0.0051,3.515
TOTAL,,,,0.0154,12.361
WALL,,,,,12.371
